id,tradeId,providerTicket,brokerTicket,lots,dateOpen,dateClosed,priceOpen,priceClosed,maxProfit,maxProfitDate,worstDrawdown,maxDrawdownDate,pips,totalPips,grossPnl,netPnl,interest,commission,existsAsLiveTrade,hasEconomicEvent,statusId,valid,amount,currencyId,transactionCurrency,currency,totalAccumulatedPips,tradeType,totalAccumulatedPnl
110343054,107981257,30.634497002725758816,01314627809447,1.0,2011-09-02 12:30:09,2011-09-02 12:33:00,76.52,76.682,0.0,2011-09-02 12:30:09,-20.0,2011-09-02 12:30:57,-16.2,-16.0,-211.27,-211.27,0.0,0.0,True,True,1,True,100000.0,4,USD,USD/JPY,1153.8,SELL,11866.12472093454
99912842,97846744,30.634461591666434938,01310593570141,1.0,2011-07-13 22:45:00,2011-07-13 22:45:34,0.84428,0.84451,5.0,2011-07-13 22:45:22,-11.0,2011-07-13 22:45:06,2.3,2.0,23.0,23.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1170.0,BUY,12077.39472093454
98667200,96747697,30.634445206938081728,01309974643652,1.0,2011-07-08 12:30:13,2011-07-08 12:32:56,80.87,80.847,2.0,2011-07-08 12:32:56,-10.0,2011-07-08 12:30:47,2.3,2.0,28.45,28.45,0.0,0.0,True,True,1,True,100000.0,4,USD,USD/JPY,1167.7,SELL,12054.39472093454
91814137,90329158,29.634425434763273455,01306703871423,1.0,2011-06-03 12:30:03,2011-06-03 12:30:36,80.505,80.201,35.0,2011-06-03 12:30:39,0.0,2011-06-03 12:30:04,30.4,30.0,379.33,379.33,0.0,0.0,True,True,1,True,100000.0,4,USD,USD/JPY,1165.4,SELL,12025.94472093454
91468182,90008912,30.634425237467795372,01306703558813,1.0,2011-06-02 01:30:11,2011-06-02 01:31:58,1.06664,1.06418,0.0,2011-06-02 01:30:11,-26.0,2011-06-02 01:31:57,-24.6,-25.0,-246.0,-246.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1135.0,BUY,11646.61472093454
85618541,84898723,30.634402029262656686,01304513851093,1.0,2011-05-06 11:00:02,2011-05-06 11:03:24,0.96004,0.96129,0.0,2011-05-06 11:00:02,-19.0,2011-05-06 11:00:14,-12.5,-13.0,-130.05,-130.05,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1159.6,SELL,11892.61472093454
85081017,84472230,29.634395787102502989,01304513528679,1.0,2011-05-05 08:28:03,2011-05-05 08:29:45,1.64505,1.64665,0.0,2011-05-05 08:28:13,-17.0,2011-05-05 08:28:57,-16.0,-16.0,-160.0,-160.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1172.1,SELL,12022.66472093454
84990561,84397390,29.634395787102495981,01304513491565,1.0,2011-05-05 01:30:03,2011-05-05 01:30:19,1.07369,1.07215,19.0,2011-05-05 01:30:16,0.0,2011-05-05 01:30:03,15.4,15.0,154.0,154.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1188.1,SELL,12182.66472093454
83282697,82821751,30.634389089448796330,01303679237237,1.0,2011-04-27 01:30:03,2011-04-27 01:30:31,1.08191,1.0828,10.0,2011-04-27 01:30:07,0.0,2011-04-27 01:30:03,8.9,9.0,89.0,89.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1172.7,BUY,12028.66472093454
82486887,82142159,30.634389089448753159,01303207841746,1.0,2011-04-21 08:30:04,2011-04-21 08:38:15,1.6536,1.6537,4.0,2011-04-21 08:31:54,-14.0,2011-04-21 08:30:21,1.0,1.0,10.0,10.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1163.8,BUY,11939.66472093454
79290471,79495988,30.634376252521232106,8881301864091492,1.0,2011-04-07 01:30:06,2011-04-07 01:30:47,1.04535,1.04735,20.0,2011-04-07 01:30:47,-1.0,2011-04-07 01:30:17,20.0,20.0,200.0,200.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1162.8,BUY,11929.66472093454
61958096,65078740,30.634318261728545573,8881296575935248,1.0,2011-02-02 21:44:52,2011-02-02 21:45:23,0.77418,0.77271,20.0,2011-02-02 21:45:16,-6.0,2011-02-02 21:44:56,14.7,15.0,147.0,147.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1142.8,SELL,11729.66472093454
51490433,56542898,30.634286092401428798,8881292862443210,1.0,2010-12-22 21:45:08,2010-12-22 21:49:20,0.73883,0.74013,0.0,2010-12-22 21:45:08,-20.0,2010-12-22 21:46:13,-13.0,-13.0,-130.0,-130.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1128.1,SELL,11582.66472093454
49737197,55083898,30.634278601596358639,8881292255817773,1.0,2010-12-13 21:45:03,2010-12-13 21:51:05,0.74857,0.75146,0.0,2010-12-13 21:45:03,-40.0,2010-12-13 21:47:57,-28.9,-29.0,-289.0,-289.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1141.1,SELL,11712.66472093454
45744913,51788106,29.634261088287431541,8881290376507543,1.0,2010-11-23 12:00:00,2010-11-23 12:02:57,1.01877,1.01754,19.0,2010-11-23 12:02:24,0.0,2010-11-23 12:00:00,12.3,12.0,120.904721181932,120.904721181932,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1170.0,SELL,12001.66472093454
45247701,51200909,30.634251803943836638,8881289918369426,1.0,2010-11-18 15:00:05,2010-11-18 15:02:45,133.546,133.543,0.0,2010-11-18 15:00:05,-19.0,2010-11-18 15:00:26,-0.3,0.0,-3.592126059677,-3.592126059677,0.0,0.0,True,False,1,True,100000.0,6,GBP,GBP/JPY,1157.7,BUY,11880.759999752607
43525729,49112592,29.634243100292370955,8881288795255042,1.0,2010-11-05 12:30:00,2010-11-05 12:33:54,81.03,81.208,25.0,2010-11-05 12:30:07,0.0,2010-11-05 12:30:00,17.8,18.0,219.148399170191,219.148399170191,0.0,0.0,True,True,1,True,100000.0,4,USD,USD/JPY,1158.0,BUY,11884.352125812284
43234803,48752755,30.634243157447313078,8881288794627536,1.0,2010-11-03 21:45:00,2010-11-03 21:47:19,0.7828,0.78329,5.0,2010-11-03 21:46:47,-53.0,2010-11-03 21:45:12,4.9,5.0,49.0,49.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1140.2,BUY,11665.203726642092
42198505,47488043,30.634235198432537360,8881287953037292,1.0,2010-10-26 08:30:00,2010-10-26 08:31:40,1.57831,1.58195,36.0,2010-10-26 08:30:04,0.0,2010-10-26 08:30:00,36.4,36.0,364.0,364.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1135.3,BUY,11616.203726642092
41823643,47017989,29.634231775084267171,8881287482883765,1.0,2010-10-21 08:30:01,2010-10-21 08:34:02,1.57785,1.57878,6.0,2010-10-21 08:30:09,-25.0,2010-10-21 08:30:22,-9.3,-9.0,-93.0,-93.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1098.9,SELL,11252.203726642092
40718649,45743580,30.634220477732093883,8881286527843367,1.0,2010-10-08 11:00:02,2010-10-08 11:03:06,1.42065,1.41635,0.0,2010-10-08 11:00:02,-44.0,2010-10-08 11:01:39,-43.0,-43.0,-421.845722190066,-421.845722190066,0.0,0.0,True,True,1,True,100000.0,15,EUR,EUR/CAD,1108.2,BUY,11345.203726642092
40526703,45539558,30.634217345679387209,8881286365817015,1.0,2010-10-07 00:30:11,2010-10-07 00:31:41,0.98248,0.98294,5.0,2010-10-07 00:30:11,0.0,2010-10-07 00:30:11,4.6,5.0,46.0,46.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1151.2,BUY,11767.049448832158
40447581,45429794,30.634217345679384306,8881286365645770,1.0,2010-10-06 12:15:01,2010-10-06 12:17:18,114.782,114.989,0.0,2010-10-06 12:15:01,-21.0,2010-10-06 12:15:01,-20.7,-21.0,-249.648743012549,-249.648743012549,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1146.6,SELL,11721.049448832158
40279054,45216296,30.634217345679374076,8881286139121061,1.0,2010-10-05 03:30:05,2010-10-05 03:30:36,0.96208,0.96008,20.0,2010-10-05 03:30:16,0.0,2010-10-05 03:30:05,20.0,20.0,211.0,211.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1167.3,SELL,11970.698191844707
39354683,44127178,30.634207622067135208,8881284933305039,1.0,2010-09-22 22:45:04,2010-09-22 22:45:59,0.73421,0.73311,11.0,2010-09-22 22:45:07,0.0,2010-09-22 22:45:04,11.0,11.0,111.0,111.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1147.3,SELL,11759.698191844707
39307066,44063398,30.634203274381407139,8881284933189153,1.0,2010-09-22 12:30:06,2010-09-22 12:31:28,1.37446,1.37202,0.0,2010-09-22 12:30:06,-31.0,2010-09-22 12:30:09,-24.4,-24.0,-220.013434448652,-220.013434448652,0.0,0.0,True,True,1,True,100000.0,15,EUR,EUR/CAD,1136.3,BUY,11648.698191844707
38909682,43601047,30.634201598006322456,8881284325044504,1.0,2010-09-16 08:30:04,2010-09-16 08:32:51,1.55585,1.55518,7.0,2010-09-16 08:30:06,-15.0,2010-09-16 08:30:20,6.7,7.0,73.0,73.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1160.7,SELL,11868.71162629336
38251990,42860585,29.634195329363831923,8881283720190138,1.0,2010-09-08 12:59:59,2010-09-08 13:01:52,1.3262,1.32501,14.0,2010-09-08 13:01:41,-43.0,2010-09-08 13:00:03,11.9,12.0,114.898506319418,114.898506319418,0.0,0.0,True,True,1,True,100000.0,15,EUR,EUR/CAD,1154.0,SELL,11795.71162629336
37771580,42292926,30.634185212067001563,8881283116125993,1.0,2010-09-01 14:00:02,2010-09-01 14:01:07,108.405,108.558,15.0,2010-09-01 14:00:02,0.0,2010-09-01 14:00:02,15.3,15.0,189.342390210998,189.342390210998,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1142.1,BUY,11680.813119973942
37688894,42207508,30.634185212066996697,8881283115949446,1.0,2010-09-01 01:30:06,2010-09-01 01:33:12,0.89741,0.89629,0.0,2010-09-01 01:30:06,-13.0,2010-09-01 01:30:19,-11.2,-11.0,-101.0,-101.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1126.8,BUY,11491.470729762945
36657775,41029489,29.634172884301677121,8881282132131621,1.0,2010-08-19 08:30:02,2010-08-19 08:31:10,1.55584,1.55695,20.0,2010-08-19 08:30:20,0.0,2010-08-19 08:30:02,11.1,11.0,125.0,125.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1138.0,BUY,11592.470729762945
36177775,40482383,30.634172089820846842,8881281302188608,1.0,2010-08-12 22:45:11,2010-08-12 22:48:22,0.71204,0.71179,0.0,2010-08-12 22:45:12,-17.0,2010-08-12 22:45:50,-2.5,-3.0,-21.0,-21.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1126.9,BUY,11467.470729762945
35641782,39863234,30.634165138101041026,8881280842577729,1.0,2010-08-06 11:00:01,2010-08-06 11:02:02,1.02203,1.02342,24.0,2010-08-06 11:01:46,-1.0,2010-08-06 11:00:06,13.9,14.0,140.669646127907,140.669646127907,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1129.4,BUY,11488.470729762945
35488356,39695612,30.634165138101019366,8881280842320473,1.0,2010-08-04 22:45:05,2010-08-04 22:46:55,0.73116,0.73016,11.0,2010-08-04 22:45:10,-5.0,2010-08-04 22:45:35,10.0,10.0,118.0,118.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1115.5,SELL,11347.801083635039
34638817,38757764,30.634149976008349365,8881279487814509,1.0,2010-07-23 11:00:03,2010-07-23 11:07:19,1.0441,1.04067,0.0,2010-07-23 11:00:03,-46.0,2010-07-23 11:01:50,-34.3,-34.0,-302.629998799087,-302.629998799087,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1105.5,BUY,11229.801083635039
34621408,38733823,30.634149976008348346,8881279487763378,1.0,2010-07-23 08:30:06,2010-07-23 08:40:01,1.53918,1.53824,0.0,2010-07-23 08:30:08,-26.0,2010-07-23 08:30:36,-9.4,-9.0,-82.0,-82.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1139.8,BUY,11532.431082434126
33137405,37137654,30.634141846570844615,8881278518542988,1.0,2010-07-09 11:00:01,2010-07-09 11:01:18,1.03973,1.03666,35.0,2010-07-09 11:00:25,0.0,2010-07-09 11:00:01,30.7,31.0,314.554919262643,314.554919262643,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1149.2,SELL,11614.431082434126
32949781,36916050,29.634139268698741620,8881278518351546,1.0,2010-07-08 01:30:44,2010-07-08 01:33:06,0.87315,0.87382,7.0,2010-07-08 01:30:44,0.0,2010-07-08 01:30:44,6.7,7.0,95.0,95.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1118.5,BUY,11299.876163171484
32234093,36080178,30.634130692953529986,8881277672294855,1.0,2010-06-30 12:15:14,2010-06-30 12:32:01,108.507,108.754,5.0,2010-06-30 12:18:08,-25.0,2010-06-30 12:31:40,-24.7,-25.0,-278.628515992938,-278.628515992938,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1111.8,SELL,11204.876163171484
32110572,35941307,30.634130692953517726,8881277672124352,1.0,2010-06-29 14:00:23,2010-06-29 14:05:35,107.727,107.524,20.0,2010-06-29 14:00:23,0.0,2010-06-29 14:00:23,20.3,20.0,229.521171349426,229.521171349426,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1136.5,SELL,11483.504679164422
31060742,34706074,29.634122100341108353,8881276529646812,1.0,2010-06-17 08:30:06,2010-06-17 08:31:46,1.47338,1.47357,2.0,2010-06-17 08:30:06,-10.0,2010-06-17 08:30:13,1.9,2.0,19.0,19.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1116.2,BUY,11253.983507814995
31059814,34707253,29.634122100341108362,8881276529647770,1.0,2010-06-17 08:30:31,2010-06-17 08:31:28,1.47294,1.47369,8.0,2010-06-17 08:30:31,-3.0,2010-06-17 08:30:34,7.5,8.0,75.0,75.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1114.3,BUY,11234.983507814995
29933751,33396776,30.634111833438744651,8881275408860317,1.0,2010-06-04 12:30:18,2010-06-04 12:32:50,92.117,92.035,8.0,2010-06-04 12:30:20,-16.0,2010-06-04 12:30:26,8.2,8.0,89.114452299316,89.114452299316,0.0,0.0,True,True,1,True,100000.0,4,USD,USD/JPY,1106.8,SELL,11159.983507814995
28589866,31842704,30.634099613113483106,VBPM888.1274382341346,1.0,2010-05-21 12:30:14,2010-05-21 12:33:33,1.06879,1.0726,0.0,2010-05-21 12:31:33,-39.0,2010-05-21 12:31:28,-38.1,-38.0,-355.296103399572,-355.296103399572,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1098.6,SELL,11070.869055515679
27059752,30018124,29.634088194478281222,VBPM888.1273162125551,1.0,2010-05-07 11:00:13,2010-05-07 11:01:50,1.04308,1.03578,90.0,2010-05-07 11:01:37,0.0,2010-05-07 11:01:47,73.0,73.0,704.895158915248,704.895158915248,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1136.7,SELL,11426.165158915252
26732394,29724806,30.634085091893355711,VBPM888.1272896288648,1.0,2010-05-06 08:28:01,2010-05-06 08:31:57,1.50195,1.50372,5.0,2010-05-06 08:28:09,-18.0,2010-05-06 08:31:55,-17.7,-18.0,-177.0,-177.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1063.7,SELL,10721.270000000004
26678039,29664223,29.634085089725420850,VBPM888.1272896201278,1.0,2010-05-05 22:45:06,2010-05-05 22:49:34,0.72334,0.72448,12.0,2010-05-05 22:49:08,-10.0,2010-05-05 22:45:39,11.4,11.0,114.0,114.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1081.4,BUY,10898.270000000004
25590952,28446708,30.634075517714129720,VBPM888.1271626491190,1.0,2010-04-23 14:00:07,2010-04-23 14:08:45,125.508,125.354,0.0,2010-04-23 14:06:33,-22.0,2010-04-23 14:06:32,-15.4,-15.0,-163.38,-163.38,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1070.0,BUY,10784.270000000004
25555832,28416960,30.634075517714128897,VBPM888.1271626366794,1.0,2010-04-23 11:00:08,2010-04-23 11:02:39,1.00202,1.00347,23.0,2010-04-23 11:01:20,0.0,2010-04-23 11:01:31,14.5,15.0,144.47,144.47,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,1085.4,BUY,10947.650000000003
25535053,28390031,29.634075526146476107,VBPM888.1271626261883,1.0,2010-04-23 08:30:07,2010-04-23 08:31:13,1.53796,1.53503,40.0,2010-04-23 08:30:47,0.0,2010-04-23 08:30:59,29.3,29.0,293.0,293.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1070.9,SELL,10803.180000000004
25173390,27979169,11.634072816072063242,VBPM888.1271624833172,1.0,2010-04-20 09:00:14,2010-04-20 09:02:20,125.352,125.358,10.0,2010-04-20 09:00:58,0.0,2010-04-20 09:02:05,0.6,1.0,6.46,6.46,0.0,0.0,True,True,1,True,100000.0,1,EUR,EUR/JPY,1041.6,BUY,10510.180000000004
25165445,27971036,11.634072816072063048,VBPM888.1271624797229,1.0,2010-04-20 08:30:10,2010-04-20 08:32:00,1.53819,1.54018,20.0,2010-04-20 08:30:17,0.0,2010-04-20 08:31:07,19.9,20.0,199.0,199.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1041.0,BUY,10503.720000000005
24930970,27721349,30.634070162857318904,VBPM888.1271247718871,1.0,2010-04-16 13:55:08,2010-04-16 13:58:18,125.089,125.116,4.0,2010-04-16 13:56:16,-6.0,2010-04-16 13:55:30,-2.7,-3.0,-29.15,-29.15,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1021.1,SELL,10304.720000000005
24587533,27351261,30.634062588669144242,VBPM888.1271020342903,1.0,2010-04-13 22:45:20,2010-04-13 22:46:54,0.71137,0.70986,16.0,2010-04-13 22:46:41,-24.0,2010-04-13 22:45:37,15.1,15.0,151.0,151.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,1023.8,SELL,10333.870000000004
24057562,26769720,30.634057109632926054,VBPM888.1270416034086,1.0,2010-04-07 08:28:16,2010-04-07 08:29:36,1.52786,1.52576,23.0,2010-04-07 08:29:22,0.0,2010-04-07 08:29:24,21.0,21.0,210.0,210.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,1008.7,SELL,10182.870000000004
23928231,26627488,30.634057109632922496,VBPM888.1270415471470,1.0,2010-04-06 04:30:13,2010-04-06 04:35:44,0.92208,0.91977,0.0,2010-04-06 04:30:31,-33.0,2010-04-06 04:30:21,-23.1,-23.0,-231.0,-231.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,987.7,BUY,9972.870000000004
23880822,26577875,30.634057109632920956,VBPM888.1270415304028,1.0,2010-04-05 13:59:48,2010-04-05 14:05:00,127.755,127.709,2.0,2010-04-05 14:00:01,-14.0,2010-04-05 14:00:47,-4.6,-5.0,-48.68,-48.68,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1010.8,BUY,10203.870000000004
23740128,26422769,29.634057066409550180,VBPM888.1269963882112,1.0,2010-04-01 13:59:56,2010-04-01 14:01:29,126.896,126.819,0.0,2010-04-01 13:59:56,-8.0,2010-04-01 14:01:29,-7.7,-8.0,-81.97,-81.97,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1015.4,BUY,10252.550000000005
23620078,26295019,30.634056302996390357,VBPM888.1269963454462,1.0,2010-03-31 12:14:59,2010-03-31 12:15:40,125.748,125.595,16.0,2010-03-31 12:15:11,0.0,2010-03-31 12:15:27,15.3,15.0,164.33,164.33,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,1023.1,SELL,10334.520000000004
23551838,26230608,30.634055653150670158,VBPM888.1269963186805,1.0,2010-03-31 00:30:01,2010-03-31 00:31:37,0.91969,0.91751,22.0,2010-03-31 00:31:34,0.0,2010-03-31 00:31:35,21.8,22.0,218.0,218.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,1007.8,SELL,10170.190000000004
23157900,25788818,30.634043299412819453,VBPM888.1269262618368,1.0,2010-03-25 09:30:10,2010-03-25 09:30:59,1.49691,1.49783,26.0,2010-03-25 09:30:16,0.0,2010-03-25 09:30:10,9.2,9.0,92.0,92.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,986.0,BUY,9952.190000000004
22764562,25341302,30.634043299412807152,VBPM888.1268602139314,1.0,2010-03-19 12:30:07,2010-03-19 12:32:34,1.00786,1.008,10.0,2010-03-19 12:30:16,-6.0,2010-03-19 12:30:59,-1.4,-1.0,-13.89,-13.89,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,976.8,SELL,9860.190000000004
22754297,25329520,30.634043299412806934,VBPM888.1268602083975,1.0,2010-03-19 11:00:07,2010-03-19 11:01:48,1.01392,1.01193,33.0,2010-03-19 11:00:20,0.0,2010-03-19 11:00:28,19.9,20.0,196.69,196.69,0.0,0.0,True,True,1,True,100000.0,9,USD,USD/CAD,978.2,SELL,9874.080000000004
22266252,24734372,29.634039767366443736,VBPM888.1268000825525,1.0,2010-03-12 13:30:08,2010-03-12 13:30:51,124.85,124.891,4.0,2010-03-12 13:30:14,-5.0,2010-03-12 13:30:11,4.1,4.0,45.16,45.16,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,958.3,BUY,9677.390000000003
21692831,24103943,30.634032339478053423,VBPM888.1267396488165,1.0,2010-03-04 15:00:08,2010-03-04 15:00:58,121.477,121.432,12.0,2010-03-04 15:00:38,0.0,2010-03-04 15:00:43,4.5,5.0,50.56,50.56,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,954.2,SELL,9632.230000000003
21586237,23986781,29.634032042447644354,VBPM888.1267396038413,1.0,2010-03-03 15:00:12,2010-03-03 15:05:41,121.329,121.067,0.0,2010-03-03 15:05:18,-30.0,2010-03-03 15:05:15,-26.2,-26.0,-294.89,-294.89,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,949.7,BUY,9581.670000000004
21405945,23784441,30.634028029345926639,VBPM888.1267395272539,1.0,2010-03-02 00:30:08,2010-03-02 00:40:33,0.8999,0.90004,11.0,2010-03-02 00:30:13,-19.0,2010-03-02 00:30:41,1.4,1.0,14.0,14.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,975.9,BUY,9876.560000000003
21046870,23410449,30.634025280934721485,VBPM888.1267044097460,1.0,2010-02-25 13:30:09,2010-02-25 13:31:57,120.31,120.175,14.0,2010-02-25 13:31:57,-8.0,2010-02-25 13:30:13,13.5,14.0,151.43,151.43,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,974.5,SELL,9862.560000000003
20760206,23100123,30.634025280934713893,VBPM888.1266790095171,1.0,2010-02-23 15:00:13,2010-02-23 15:01:27,122.88,122.856,14.0,2010-02-23 15:00:57,0.0,2010-02-23 15:01:16,2.4,2.0,26.49,26.49,0.0,0.0,True,False,1,True,100000.0,1,EUR,EUR/JPY,961.0,SELL,9711.130000000003
20510836,22812875,29.634021651586402415,VBPM888.1266493627744,1.0,2010-02-19 09:30:06,2010-02-19 09:32:34,1.5359,1.53883,4.0,2010-02-19 09:30:12,-29.0,2010-02-19 09:32:33,-29.3,-29.0,-293.0,-293.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,958.6,SELL,9684.640000000003
19822673,22037875,30.634013077379497823,VBPM888.1265581278771,1.0,2010-02-11 00:30:19,2010-02-11 00:34:27,0.87943,0.88368,50.0,2010-02-11 00:33:18,0.0,2010-02-11 00:33:44,42.5,43.0,425.0,425.0,0.0,0.0,True,True,1,True,100000.0,8,AUD,AUD/USD,987.9,BUY,9977.640000000003
19384409,21557860,30.634006198270438590,VBPM888.1265308125883,1.0,2010-02-05 11:59:56,2010-02-05 12:04:03,1.46868,1.47013,0.0,2010-02-05 12:00:43,-29.0,2010-02-05 12:00:42,-14.5,-15.0,-135.24,-135.24,0.0,0.0,True,True,1,True,100000.0,15,EUR,EUR/CAD,945.4,SELL,9552.640000000003
19156560,21309508,30.634006198270433432,VBPM888.1264976307509,1.0,2010-02-03 21:45:04,2010-02-03 21:50:36,0.70154,0.70111,4.0,2010-02-03 21:46:11,-13.0,2010-02-03 21:45:12,4.3,4.0,43.0,43.0,0.0,0.0,True,True,1,True,100000.0,10,NZD,NZD/USD,959.9,SELL,9687.880000000003
19080693,21237079,30.634006198270432052,VBPM888.1264976038511,1.0,2010-02-03 09:27:57,2010-02-03 09:32:25,1.60357,1.60334,3.0,2010-02-03 09:32:20,-9.0,2010-02-03 09:28:22,2.3,2.0,23.0,23.0,0.0,0.0,True,True,1,True,100000.0,3,GBP,GBP/USD,955.6,SELL,9644.880000000003
